1,10,23,29,33,37,40,16,0,143934100,143934000,287695800,401550000
305,7,8,18,21,23,39,9,10041050700,1673508458,1673509410,3347069418,5245245000
306,4,18,23,30,34,41,19,10513347600,1752224617,1752224732,3504503714,4688485000
307,5,15,21,23,25,45,12,10350573000,1725095512,1725095944,3450249000,4689540000
308,14,15,17,19,37,45,40,10232872800,1705478814,1705479432,3410965289,4614920000
309,1,2,5,11,18,36,22,9917852406,1652975400,1652975490,3305972250,5549010000
310,1,5,19,28,34,41,16,10373706600,1728951116,1728951096,3457932128,4569530000
311,4,12,24,27,28,32,10,9901528504,1650254774,1650254976,3300541000,5102060000
312,2,3,5,6,12,20,25,9435267300,1572544604,1572545088,3145154074,5402250000
313,9,17,34,35,43,45,2,10292536800,1715422800,1715423360,3430870164,4681820000
314,15,17,19,34,38,41,2,9963073200,1660512216,1660512348,3321075784,4558925000
315,1,13,33,35,43,45,23,10469829000,1744971520,1744971902,3489948837,4719875000
316,10,11,21,27,31,39,43,10041518400,1673586404,1673587740,3347188252,5301020000
317,3,10,11,22,36,39,8,10305034200,1717505700,1717506624,3435018680,4892500000
318,2,17,19,20,34,45,21,10866929400,1811154912,1811155261,3622336887,5220315000
319,5,8,22,28,33,42,37,10678296900,1779716172,1779716485,3559465170,4920430000
320,16,19,23,25,41,45,3,11026135800,1837689300,1837690271,3675413132,4953050000
321,12,18,20,21,25,34,42,11754816600,1959136130,1959137224,3918335360,5717630000
322,9,18,29,32,38,43,20,11427268200,1904544724,1904545415,3809140982,5428700000
323,10,14,15,32,36,42,3,11688203104,1948033854,1948034850,3896111660,5124400000
324,2,4,21,25,33,36,17,11190782100,1865130360,1865130608,3730262830,5342855000
325,7,17,20,32,44,45,33,10836734700,1806122472,1806123180,3612252833,5257265000
326,16,23,25,33,36,39,40,10992807300,1832134565,1832135310,3664302399,5290930000
327,6,12,13,17,32,44,24,10592097000,1765349508,1765350234,3530698485,5242285000
328,1,6,9,16,17,28,24,10918775400,1819795920,1819796340,3639609630,5460535000
329,9,17,19,30,35,42,4,10982347200,1830391200,1830391425,3660817336,5295340000
330,3,4,16,17,19,20,23,10460521800,1743420320,1743421644,3486863250,5495545000
331,4,9,14,26,31,44,39,10829513100,1804918860,1804919025,3609893322,5271545000
332,16,17,34,36,42,45,3,10875587104,1812597884,1812598164,3625221637,4895300000
333,5,14,27,30,39,43,35,10856910001,1809485028,1809486315,3619017066,4914685000
334,13,15,21,29,39,43,33,10661020804,1776836827,1776837330,3553695474,4451460000
335,5,9,16,23,26,45,21,10187462400,1697910424,1697911566,3395820946,5009635000
336,3,5,20,34,35,44,16,10113795900,1685632650,1685632809,3371269314,4678340000
337,1,5,14,18,32,37,4,10060004104,1676667366,1676668530,3353391104,4949560000
338,2,13,34,38,42,45,16,10150293000,1691715519,1691716398,3383462772,4650855000
339,6,8,14,21,30,37,45,9871005006,1645167520,1645168050,3290372580,4566145000
340,18,24,26,29,34,38,32,10075752302,1679292055,1679293125,3358600168,4653140000
341,1,8,19,34,39,43,41,10480454404,1746742404,1746743245,3493514248,4893800000
342,1,13,14,33,34,43,25,10362287400,1727047904,1727048587,3454118033,4620615000
343,1,10,17,29,31,43,15,10302918000,1717153017,1717153616,3434316548,4656700000
344,1,2,15,28,34,45,38,10269745801,1711624304,1711624586,3423262128,4803200000
345,15,20,23,29,39,42,2,10407155100,1734525884,1734525896,3469080468,4420210000
346,5,13,14,22,44,45,33,10088636700,1681439474,1681439850,3362932755,4616800000
347,3,8,13,27,32,42,10,10196370002,1699395036,1699396078,3398843866,5115920000
348,3,14,17,20,24,31,34,9899982000,1649997018,1649998168,3300006702,4893185000
349,5,13,14,20,24,25,36,10059627000,1676604532,1676605600,3353249718,4950890000
350,1,8,18,24,29,33,35,9909472203,1651578710,1651578705,3303200340,4824760000
351,5,25,27,29,34,36,33,10333428600,1722238109,1722238914,3444478368,4751365000
352,5,16,17,20,26,41,24,10397149500,1732858257,1732859062,3465732110,5031190000
353,11,16,19,22,29,36,26,10581676500,1763612757,1763613134,3527249586,4640335000
354,14,19,36,43,44,45,1,10622321700,1770386970,1770387216,3540827466,4650975000
355,5,8,29,30,35,44,38,10727124000,1787854008,1787854184,3575719540,4629985000
356,2,8,14,25,29,45,24,10414667403,1735777929,1735778790,3471616282,4984700000
357,10,14,18,21,36,37,5,10626788700,1771131474,1771132176,3542273721,4904890000
358,1,9,10,12,21,40,37,10417964700,1736327472,1736328216,3472680348,5462640000
359,1,10,19,20,24,40,23,10293700800,1715616814,1715617656,3431256626,5487960000
360,4,16,23,25,35,40,27,10700148600,1783358115,1783358320,3566732229,5025935000
361,5,10,16,24,27,35,33,10311805805,1718634312,1718634379,3437323533,5344995000
362,2,3,22,27,30,40,29,10376547900,1729424658,1729425453,3458884604,4873935000
363,11,12,14,21,32,38,6,10463642400,1743940407,1743940992,3487888072,4992570000
364,2,5,7,14,16,40,4,10127659200,1687943219,1687943818,3375940095,5216570000
365,5,15,21,25,26,30,31,10697716800,1782952815,1782953338,3565964232,5073505000
366,5,12,19,26,27,44,38,10703107800,1783851303,1783851762,3567704107,5142570000
367,3,22,25,29,32,44,19,11072156102,1845359386,1845359889,3690732096,4776060000
368,11,21,24,30,39,45,26,10260775805,1710129314,1710129845,3420311400,4771730000
369,17,20,35,36,41,43,21,11053066500,1842177759,1842178871,3684358852,4936360000
370,16,18,24,42,44,45,17,11752593601,1958765600,1958766368,3917580849,5293670000
371,7,9,15,26,27,42,18,10668913801,1778152313,1778152560,3556333132,5140060000
372,8,11,14,16,18,21,13,10733338800,1788889801,1788889824,3577784904,5194635000
373,15,26,37,42,43,45,9,11167204500,1861200773,1861201250,3722407381,4935525000
374,11,13,15,17,25,34,26,11057435700,1842905952,1842906510,3685817376,5611600000
375,4,8,19,25,27,45,7,11068988406,1844831436,1844832158,3689671457,5484155000
376,1,11,13,24,28,40,7,11741494800,1956915849,1956915900,3913854750,5759390000
377,6,22,29,37,43,45,23,11736256200,1956042704,1956042886,3912087664,5048790000
378,5,22,29,31,34,39,43,11588491200,1931415210,1931415284,3862857978,5119330000
379,6,10,22,31,35,40,19,11192998502,1865499795,1865500780,3731000064,5113845000
380,1,2,8,17,26,37,27,10737099300,1789516554,1789517472,3579058956,5687020000
381,1,5,10,12,16,20,11,10749039005,1791506554,1791507445,3583059840,6056490000
382,10,15,22,24,27,42,19,11080049400,1846674912,1846675920,3693367105,5233895000
383,4,15,28,33,37,40,25,10789566300,1798261052,1798261209,3596577075,5050915000
384,11,22,24,32,36,38,7,10976202600,1829367110,1829367180,3658777430,5150800000
385,7,12,19,21,29,32,9,10794228900,1799038152,1799039320,3598090624,5131360000
386,4,7,10,19,31,40,26,10429533300,1738255581,1738256256,3476574450,5571110000
387,1,26,31,34,40,43,20,10702134000,1783689024,1783689358,3567389275,4893090000
388,1,8,9,17,29,32,45,10182175500,1697029260,1697029893,3394096225,5184060000
389,7,16,18,20,23,26,3,10595135100,1765855872,1765856659,3531750400,5108455000
390,16,17,28,37,39,40,15,10373997900,1728999677,1729000679,3458022956,4804840000
391,10,11,18,22,28,39,30,10508749800,1751458304,1751459304,3502921633,5066175000
392,1,3,7,8,24,42,43,10281172200,1713528720,1713529760,3427107866,5629055000
393,9,16,28,40,41,43,21,10896031800,1816005310,1816005520,3632059165,4834505000
394,1,13,20,22,25,28,15,10654349100,1775724852,1775725420,3551460300,4838920000
395,11,15,20,26,31,35,7,10742445000,1790407500,1790408420,3580828706,5192215000
396,18,20,31,34,40,45,30,10593244800,1765540814,1765540872,3531094896,5076460000
397,12,13,17,22,25,33,8,10498559100,1749759877,1749759942,3499559870,5447405000
398,10,15,20,23,42,44,7,10722502200,1787083722,1787084080,3574207515,4842815000
399,1,2,9,17,19,42,20,10214839800,1702473320,1702474146,3405005556,5751160000
400,9,21,27,34,41,43,2,10679337300,1779889560,1779889980,3559815072,4890970000
401,6,12,18,31,38,43,9,10513933128,1752322216,1752322585,2979950000,4747455000
402,5,9,15,19,22,36,32,10648824752,1774804146,1774805335,3132800000,5170240000
403,10,14,22,24,28,37,26,10611984375,1768664089,1768664443,3156100000,5150255000
404,5,20,21,24,33,40,36,10699978125,1783329704,1783330424,3177950000,5250325000
405,1,2,10,25,26,44,4,10631634000,1771939015,1771939753,3154000000,5280940000
406,7,12,21,24,27,36,45,10780712250,1796785386,1796786796,3330200000,5326620000
407,6,7,13,16,24,25,1,11547951002,1924658523,1924659160,3274050000,5543475000
408,9,20,21,22,30,37,16,11176879125,1862813205,1862814116,3105050000,5195800000
409,6,9,21,31,32,40,38,11587959000,1931326524,1931327640,3206150000,5305530000
410,1,3,18,32,40,41,16,11244021381,1874003565,1874004569,3297100000,5444780000
411,11,14,22,35,37,39,5,11438730756,1906455132,1906455368,3170150000,5207770000
412,4,7,39,41,42,45,40,11593398754,1932233158,1932233599,2994100000,5081125000
413,2,9,15,23,34,40,3,11258694000,1876449024,1876450184,3139850000,5311420000
414,2,14,15,22,23,44,43,11703832500,1950638760,1950639700,2936300000,4914085000
415,7,17,20,26,30,40,24,10673459256,1778909895,1778911149,3570450000,5571295000
416,5,6,8,11,22,26,44,10720371000,1786728512,1786728859,3523500000,5610075000
417,4,5,14,20,22,43,44,11273319752,1878886648,1878887149,2943950000,5009085000
418,11,13,15,26,28,34,31,11485198128,1914199702,1914200960,3087400000,5128030000
419,2,11,13,14,28,30,7,11389472250,1898245404,1898246274,3005000000,5063185000
420,4,9,10,29,31,34,27,11398851000,1899808505,1899808931,3146450000,5327820000
421,6,11,26,27,28,44,30,11605721625,1934286948,1934288061,3147350000,5254365000
422,8,15,19,21,34,44,12,13231508250,2205251391,2205251583,3202200000,5521090000
423,1,17,27,28,29,40,5,11688461625,1948076962,1948077048,3497400000,5752140000
424,10,11,26,31,34,44,30,11094808130,1849134693,1849135674,3772800000,5798345000
425,8,10,14,27,33,38,3,12278664000,2046444029,2046444213,3303550000,5554745000
426,4,17,18,27,39,43,19,12228934500,2038155777,2038156505,3555100000,5872950000
427,6,7,15,24,28,30,21,12571445625,2095240950,2095241440,3570000000,5923600000
428,12,16,19,22,37,40,8,12939148881,2156524830,2156525280,3800150000,6290155000
429,3,23,28,34,39,42,16,13373142381,2228857097,2228857461,3412800000,5753260000
430,1,3,16,18,30,34,44,12894105752,2149017660,2149017696,3501950000,5903345000
431,18,22,25,31,38,45,6,12684340130,2114056730,2114057715,3343250000,5575270000
432,2,3,5,11,27,39,33,11497137750,1916189664,1916189962,4187700000,6657070000
433,19,23,29,33,35,43,27,13005238510,2167539784,2167540398,3295300000,5562685000
434,3,13,20,24,33,37,35,11840482128,1973413722,1973415266,3913150000,6089260000
435,8,16,26,30,38,45,42,12875500130,2145916689,2145917526,3391900000,5611400000
436,9,14,20,22,33,34,28,12098132632,2016355440,2016356475,3537100000,5766565000
437,11,16,29,38,41,44,21,12577472628,2096245470,2096245586,3226550000,5402695000
438,6,12,20,26,29,38,45,12394279503,2065713250,2065713656,3250500000,5408815000
439,17,20,30,31,37,40,25,11400464250,1900077399,1900077561,3766750000,5872985000
440,10,22,28,34,36,44,2,11975238000,1995873030,1995874335,3421400000,5517005000
441,1,23,28,30,34,35,9,12681668252,2113611402,2113611864,3001350000,5225820000
442,25,27,29,36,38,40,41,12720717378,2120119569,2120120783,3184950000,5464065000
443,4,6,10,19,20,44,14,11948378256,1991396404,1991396844,3720700000,5966165000
444,11,13,23,35,43,45,17,12462565875,2077094318,2077095160,3280550000,5439460000
445,13,20,21,30,39,45,32,12541781252,2090296880,2090297118,3071650000,5232515000
446,1,11,12,14,26,35,6,12153742875,2025623819,2025623875,3409900000,5682730000
447,2,7,8,9,17,33,34,10631764500,1771960775,1771962252,4218150000,6383685000
448,3,7,13,27,40,41,36,12078638250,2013106375,2013106914,3606100000,5959680000
449,3,10,20,26,35,43,36,12179145750,2029857648,2029858110,3298150000,5570125000
450,6,14,19,21,23,31,13,11942349750,1990391654,1990392842,3373050000,5569835000
451,12,15,20,24,30,38,29,11467806376,1911301063,1911301652,3734800000,5905375000
452,8,10,18,30,32,34,27,11492118000,1915353024,1915353462,3343200000,5562355000
453,12,24,33,38,40,42,30,11313661875,1885610340,1885611628,3462500000,5480180000
454,13,25,27,34,38,41,10,11263879130,1877313221,1877313746,3724000000,5452100000
455,4,19,20,26,30,35,24,11449980381,1908330080,1908330784,3452800000,5665485000
456,1,7,12,18,23,27,44,11189535378,1864922592,1864923792,3792900000,5998060000
457,8,10,18,23,27,40,33,11599028250,1933171382,1933172382,3626200000,5747955000
458,4,9,10,32,36,40,18,12870501000,2145083512,2145083494,3645100000,6083360000
459,4,6,10,14,25,40,12,11590895631,1931815954,1931816764,3654200000,5836320000
460,8,11,28,30,43,45,41,12723583128,2120597190,2120598351,3339950000,5654090000
461,11,18,26,31,37,40,43,11692049250,1948674880,1948676527,3780250000,5942645000
462,3,20,24,32,37,45,4,11868474376,1978079064,1978080424,3355300000,5482845000
463,23,29,31,33,34,44,40,0,2023433208,2023434336,3112550000,5302560000
464,6,12,15,34,42,44,4,43624374378,5247295950,5247297265,7994950000,13412820000
465,1,8,11,13,22,38,31,13465640251,2244273392,2244274859,4162200000,6780260000
466,4,10,13,23,32,44,20,13772821131,2295470210,2295471438,4156600000,6637015000
467,2,12,14,17,24,40,39,12918969756,2153161626,2153163096,4415700000,7050960000
468,8,13,15,28,37,43,17,13744774503,2290795782,2290795933,3535050000,5937860000
469,4,21,22,34,37,38,33,13320525000,2220087507,2220088763,3294000000,5627770000
470,10,16,20,39,41,42,27,12999991875,2166665328,2166666670,3585300000,6037860000
471,6,13,29,37,39,41,43,13575330006,2262555000,2262555425,3164850000,5480880000
472,16,25,26,31,36,43,44,12667592630,2111265450,2111265624,3410600000,5663880000
473,8,13,20,22,23,36,34,13001672252,2166945408,2166946314,3353200000,5744855000
474,4,13,18,31,33,45,43,14050362000,2341727040,2341727322,4075000000,6680425000
475,1,9,14,16,21,29,3,13551384376,2258564088,2258565456,3762850000,6190275000
476,9,12,13,15,37,38,27,13759405876,2293234346,2293234564,3432150000,6017885000
477,14,25,29,32,33,45,37,15352094632,2558682456,2558682698,3650050000,6281195000
478,18,29,30,37,39,43,8,13821146626,2303524440,2303525695,3353450000,5706305000
479,8,23,25,27,35,44,24,13398279000,2233046526,2233046685,3574450000,5985595000
480,3,5,10,17,30,31,16,11986969128,1997828200,1997828874,4814400000,6910815000
481,3,4,23,29,40,41,20,13918067250,2319677880,2319678748,3334750000,5929135000
482,1,10,16,24,25,35,43,13285448253,2214241380,2214241469,3926100000,6460695000
483,12,15,19,22,28,34,5,12835983375,2139330584,2139331292,4174000000,6502685000
484,1,3,27,28,32,45,11,13831818378,2305303072,2305303819,3514250000,5986315000
485,17,22,26,27,36,39,20,13513274253,2252212380,2252213754,3639250000,6189490000
486,1,2,23,25,38,40,43,13112243625,2185373938,2185374946,3632900000,6154520000
487,4,8,25,27,37,41,21,13110646128,2185107732,2185108560,3831950000,6325440000
488,2,8,17,30,31,38,25,13303935750,2217322635,2217322615,3461200000,5906765000
489,2,4,8,15,20,27,11,12638163750,2106360672,2106361748,3791100000,6137260000
490,2,7,26,29,40,43,42,13021639127,2170273203,2170274526,3298050000,5634825000
491,8,17,35,36,39,42,4,13218537752,2203089648,2203089840,3414500000,5667720000
492,22,27,31,35,37,40,42,12465069000,2077511520,2077511802,3466350000,5760285000
493,20,22,26,33,36,37,25,13060083006,2176680519,2176681056,3430400000,5772075000
494,5,7,8,15,30,43,22,12655060884,2109176840,2109177954,3708700000,6078680000
495,4,13,22,27,34,44,6,12669870000,2111645008,2111645984,3788100000,6141720000
496,4,13,20,29,36,41,39,13143729000,2190621522,2190622458,3343650000,5589280000
497,19,20,23,24,43,44,13,13336906878,2222817840,2222818444,3055050000,5368200000
498,13,14,24,32,39,41,3,12978012376,2163002065,2163002294,3423550000,5698060000
499,5,20,23,27,35,40,43,12211440750,2035240146,2035241434,3839850000,6262045000
500,3,4,12,20,24,34,41,12159651375,2026608624,2026609392,4248950000,6544315000
501,1,4,10,17,31,42,2,12100800376,2016800117,2016800973,3861750000,6362705000
502,6,22,28,32,34,40,26,13208748750,2201458149,2201459130,3508000000,5880655000
503,1,5,27,30,34,36,40,12975444377,2162574078,2162574148,3491100000,5994410000
504,6,14,22,26,43,44,31,12989132631,2164855452,2164855530,3162850000,5411825000
505,7,20,22,25,38,40,44,11507731128,1917955190,1917956160,3487900000,5720070000
506,6,9,11,22,24,30,31,12220001625,2036666940,2036667168,3764450000,6123870000
507,12,13,32,33,40,41,4,12747949875,2124658320,2124659619,3670550000,6151570000
508,5,27,31,34,35,43,37,12796462880,2132743828,2132744376,3773000000,6170245000
509,12,25,29,35,42,43,24,13445380500,2240896752,2240897380,3246700000,5521305000
510,12,29,32,33,39,40,42,13220790750,2203465125,2203466002,3486200000,5868575000
511,3,7,14,23,26,42,24,12993475500,2165579253,2165579616,3615500000,6045020000
512,4,5,9,13,26,27,1,12221227876,2036871356,2036871724,4121950000,6591980000
513,5,8,21,23,27,33,12,13768874250,2294812404,2294812824,4113500000,6686775000
514,1,15,20,26,35,42,9,13353166500,2225527776,2225528430,3516150000,5905830000
515,2,11,12,15,23,37,8,13200466875,2200077845,2200079200,3738650000,6290195000
516,2,8,23,41,43,44,30,14236092002,2372682016,2372682090,3361650000,5849775000
517,1,9,12,28,36,41,10,13295288625,2215881440,2215882233,3542700000,5964360000
518,14,23,30,32,34,38,6,13582824750,2263804150,2263804115,3555500000,5994850000
519,6,8,13,16,30,43,3,13654209751,2275701632,2275702570,3570250000,6031240000
520,4,22,27,28,38,40,1,13003232628,2167205440,2167206302,3859800000,6304455000
521,3,7,18,29,32,36,19,13547367376,2257894605,2257894548,3779450000,6250080000
522,4,5,13,14,37,41,11,13689738000,2281623006,2281624150,3803900000,6469805000
523,1,4,37,38,40,45,7,12462490880,2077081847,2077083153,3985300000,6237270000
524,10,11,29,38,41,45,21,13966782376,2327797080,2327797542,3393300000,5815375000
525,11,23,26,29,39,44,22,13510191375,2251698598,2251699900,3689550000,6079865000
526,7,14,17,20,35,39,31,13419287631,2236547964,2236548672,3916250000,6455270000
527,1,12,22,32,33,42,38,13421022758,2236837135,2236838961,4160600000,6437520000
528,5,17,25,31,39,40,10,13176780375,2196130142,2196130882,4372150000,6833080000
529,18,20,24,27,31,42,39,13992918376,2332153065,2332153898,3753450000,6412215000
530,16,23,27,29,33,41,22,13548218629,2258036440,2258037558,3779750000,6276500000
531,1,5,9,21,27,35,45,13693677750,2282279664,2282281226,3937850000,6587445000
532,16,17,23,24,29,44,3,15518274002,2586379016,2586379920,3709300000,6443360000
533,9,14,15,17,31,33,23,14285372632,2380895440,2380896609,3925450000,6665065000
534,10,24,26,29,37,38,32,14215763250,2369293905,2369294722,3997150000,6662230000
535,11,12,14,15,18,39,34,14806809000,2467801500,2467801728,3837100000,6682430000
536,7,8,18,32,37,43,12,14393759633,2398959960,2398961036,4006950000,6683105000
537,12,23,26,30,36,43,11,14728272377,2454712085,2454713360,3763250000,6325715000
538,6,10,18,31,32,34,11,14064064875,2344010832,2344012464,4126450000,6738150000
539,3,19,22,31,42,43,26,14589330003,2431555014,2431555959,3779600000,6352395000
540,3,12,13,15,34,36,14,13925556750,2320926140,2320927344,3631450000,6170970000
541,8,13,26,28,32,34,43,13962598881,2327099840,2327099860,3695550000,6231175000
542,5,6,19,26,41,45,34,14010915378,2335152586,2335153184,3612100000,6181260000
543,13,18,26,31,34,44,12,13355218128,2225869710,2225870976,4076000000,6402165000
544,5,17,21,25,36,44,10,13603049629,2267174955,2267175075,3713150000,6177545000
545,4,24,25,27,34,35,2,13188937883,2198156352,2198157375,3865050000,6533285000
546,8,17,20,27,37,43,6,12178198500,2029699760,2029701070,5223450000,6895535000
547,6,7,15,22,34,39,28,14192222250,2365370424,2365371864,3776350000,6284920000
548,1,12,13,21,32,45,14,13894975128,2315829198,2315829824,3902850000,6456430000
549,29,31,35,38,40,44,17,14086440376,2347740080,2347741028,3585000000,6065385000
550,1,7,14,20,34,37,41,12305471255,2050911900,2050913128,5171050000,6642540000
551,3,6,20,24,27,44,25,13526973750,2254495648,2254495680,3890550000,6568170000
552,1,10,20,32,35,40,43,13308242250,2218040415,2218041744,4320450000,6736420000
553,2,7,17,28,29,39,37,13497788628,2249631488,2249632359,3884350000,6362340000
554,13,14,17,32,41,42,6,13627787250,2271297910,2271299100,3721800000,6170050000
555,11,17,21,24,26,36,12,13688218880,2281369816,2281369902,3902300000,6483650000
556,12,20,23,28,30,44,43,14036464127,2339410718,2339411191,3684450000,6287660000
557,4,20,26,28,35,40,31,13216485002,2202747541,2202748704,3728450000,6192850000
558,12,15,19,26,40,43,29,13159136630,2193189465,2193189504,3891700000,6032285000
559,11,12,25,32,44,45,23,13483019256,2247169890,2247170850,3691150000,6198200000
560,1,4,20,23,29,45,28,13836880505,2306146760,2306148156,3656150000,6177325000
561,5,7,18,37,42,45,20,13768561125,2294760201,2294761368,3698300000,6262810000
562,4,11,13,17,20,31,33,12833640754,2138940153,2138940923,4254700000,6777885000
563,5,10,16,17,31,32,21,13529149501,2254858250,2254858438,3997250000,6623950000
564,14,19,25,26,27,34,2,13543608001,2257268000,2257268279,4155000000,6793090000
565,4,10,18,27,40,45,38,13936515752,2322752640,2322753882,4271900000,6924390000
566,4,5,6,25,26,43,41,14035804128,2339300705,2339301570,3739450000,6379450000
567,1,10,15,16,32,41,28,13911956628,2318659476,2318660617,3814200000,6356260000
568,1,3,17,20,31,44,40,13051675500,2175279250,2175280830,4389200000,7049380000
569,3,6,13,23,24,35,1,13871700752,2311950132,2311950728,4079100000,6646250000
570,1,12,26,27,29,33,42,13750124625,2291687470,2291687970,3878250000,6615390000
571,11,18,21,26,38,43,29,13765769255,2294294904,2294296122,3702100000,6190305000
572,3,13,18,33,37,45,1,13345729504,2224288259,2224288500,4068050000,6374445000
573,2,4,20,34,35,43,14,13165534128,2194255700,2194256198,3949850000,6542465000
574,14,15,16,19,25,43,2,13930369876,2321728332,2321729454,3445500000,5922140000
575,2,8,20,30,33,34,6,13594143000,2265690510,2265691296,3750000000,6289845000
576,10,11,15,25,35,41,13,12965898000,2160983016,2160984399,3845150000,6212560000
577,16,17,22,31,34,37,33,13453315125,2242219224,2242220470,3957500000,6610160000
578,5,12,14,32,34,42,16,13982332875,2330388827,2330390090,4015150000,6634110000
579,5,7,20,22,37,42,39,15356752884,2559458814,2559459960,4250550000,7040215000
580,5,7,9,11,32,35,33,14200273500,2366712264,2366712585,4317600000,7005810000
581,3,5,14,20,42,44,33,14756436376,2459406066,2459406752,3848200000,6605280000
582,2,12,14,33,40,41,25,14242234876,2373705834,2373706839,3995850000,6667980000
583,8,17,27,33,40,44,24,14760331883,2460055329,2460056588,4429150000,7228055000
584,7,18,30,39,40,41,36,15099549750,2516591648,2516592576,3898600000,6640595000
585,6,7,10,16,38,41,4,14584917006,2430819540,2430820328,3984550000,6695395000
586,2,7,12,15,21,34,5,14226834752,2371139138,2371139600,4048250000,6733685000
587,14,21,29,31,32,37,17,14923732125,2487288689,2487288930,3687250000,6272190000
588,2,8,15,22,25,41,30,14446710375,2407785086,2407785176,3925850000,6578420000
589,6,8,28,33,38,39,22,14958145881,2493024324,2493024962,3871750000,6505920000
590,20,30,36,38,41,45,23,15296287881,2549381317,2549382310,3500950000,6105565000
591,8,13,14,30,38,39,5,14823381000,2470563502,2470563809,3665500000,6256965000
592,2,5,6,13,28,44,43,14138290128,2356381692,2356382888,3775950000,6421735000
593,9,10,13,24,33,38,28,13795501500,2299250284,2299251870,4370650000,6919450000
594,2,8,13,25,28,37,3,13811520756,2301920166,2301920250,3957850000,6509010000
595,8,24,28,35,38,40,5,13956201752,2326033638,2326033656,3882600000,6407775000
596,3,4,12,14,25,43,17,13282676630,2213779461,2213779672,4000350000,6569950000
597,8,10,23,24,35,43,37,13752967878,2292161324,2292161548,3777650000,6301240000
598,4,12,24,33,38,45,22,13343977504,2223996250,2223996423,4300250000,6667055000
599,5,12,17,29,34,35,27,13687346632,2281224476,2281225455,3953450000,6487650000
600,5,11,14,27,29,36,44,13526980875,2254496848,2254497168,3856900000,6293385000
601,2,16,19,31,34,35,37,13721086881,2286847836,2286848100,3611650000,6027795000
602,13,14,22,27,30,38,2,13516246880,2252707842,2252709175,3851300000,6258465000
603,2,19,25,26,27,43,28,13808546252,2301424380,2301425500,3589950000,6136980000
604,2,6,18,21,33,34,30,13520557127,2253426192,2253426216,3773800000,6331990000
