1,10,23,29,33,37,40,16,0,143934100,143934000,287695800,401550000
605,1,2,7,9,10,38,42,12548090250,2091348400,2091349386,4649000000,6931675000
606,1,5,6,14,20,39,22,13115668500,2185944772,2185945368,4143950000,6832940000
607,8,14,23,36,38,39,13,13977923628,2329653970,2329655344,3663850000,6102025000
608,4,8,18,19,39,44,41,13604710126,2267451712,2267452396,3717650000,6215795000
609,4,8,27,34,39,40,13,12678622876,2113103832,2113104801,4023600000,6500670000
610,14,18,20,23,28,36,33,14064073500,2344012258,2344012620,3585900000,6093380000
611,2,22,27,33,36,37,14,14010824628,2335137472,2335137550,3729450000,6294990000
612,6,9,18,19,25,33,40,12998757750,2166459645,2166461193,4311400000,6822580000
613,7,8,11,16,41,44,35,13948480881,2324746830,2324746982,3897250000,6497900000
614,8,21,25,39,40,44,18,15245852628,2540975462,2540976246,4019650000,6803535000
615,10,17,18,19,23,27,35,13815561753,2302593634,2302594330,4199050000,6916390000
616,5,13,18,23,40,45,3,14506301250,2417716889,2417717900,4055900000,6754045000
617,4,5,11,12,24,27,28,13037614880,2172935813,2172936012,4686550000,7409025000
618,8,16,25,30,42,43,15,14406631125,2401105230,2401105806,3762150000,6304410000
619,6,8,13,30,35,40,21,13837438125,2306239731,2306240336,4185500000,6776045000
620,2,16,17,32,39,45,40,14197982631,2366330472,2366332023,3907750000,6332995000
621,1,2,6,16,19,42,9,14158341000,2359723534,2359724940,4142150000,6683670000
622,9,15,16,21,28,34,24,14675384628,2445897440,2445897888,3881300000,6352185000
623,7,13,30,39,41,45,25,14509620752,2418270155,2418270400,3676100000,6229810000
624,1,7,19,26,27,35,16,13818647250,2303107887,2303108280,3942000000,6549500000
625,3,6,7,20,21,39,13,13825923375,2304320580,2304321374,4100700000,6772225000
626,13,14,26,33,40,43,15,13742968880,2290494825,2290494936,4313050000,6856085000
627,2,9,22,25,31,45,12,13522306500,2253717760,2253719072,3741200000,6219725000
628,1,7,12,15,23,42,11,13499485875,2249914315,2249915536,4007350000,6619890000
629,19,28,31,38,43,44,1,14597167875,2432861330,2432861922,3427700000,5918760000
630,8,17,21,24,27,31,15,14508916500,2418152784,2418153220,4219000000,7103725000
631,1,2,4,23,31,34,8,15679414128,2613235712,2613235960,4285500000,7458925000
632,15,18,21,32,35,44,6,15758464876,2626410852,2626411935,3920900000,6601115000
633,9,12,19,20,39,41,13,14607085128,2434514225,2434515925,4380650000,7151135000
634,4,10,11,12,20,27,38,14013156378,2335526082,2335527456,5075700000,7814875000
635,11,13,25,26,29,33,32,14844697880,2474116330,2474117250,4283750000,7138130000
636,6,7,15,16,20,31,26,14658897752,2443149632,2443150116,4541500000,7306500000
637,3,16,22,37,38,44,23,15596964376,2599494075,2599495431,4107350000,6849130000
638,7,18,22,24,31,34,6,15605822253,2600970382,2600970768,4239050000,7112980000
639,6,15,22,23,25,32,40,16244740876,2707456815,2707458424,4243050000,7198595000
640,14,15,18,21,26,35,23,15558919506,2593153296,2593153684,4270500000,7024525000
641,11,18,21,36,37,43,12,15920596504,2653432750,2653434025,3957250000,6701855000
642,8,17,18,24,39,45,32,15017525256,2502920904,2502921300,4420300000,7328445000
643,15,24,31,32,33,40,13,15214581750,2535763664,2535763900,4232800000,7036125000
644,5,13,17,23,28,36,8,14651609632,2441934943,2441935247,4379100000,7008720000
645,1,4,16,26,40,41,31,14785191000,2464198520,2464198696,4393650000,7223640000
646,2,9,24,41,43,45,30,15508488751,2584748160,2584748676,3870000000,6606060000
647,5,16,21,23,24,30,29,15328079256,2554679908,2554680492,3960100000,6759630000
648,13,19,28,37,38,43,4,14846915629,2474485965,2474486329,4049300000,6592015000
649,3,21,22,33,41,42,20,14740210500,2456701785,2456702859,4017350000,6565625000
650,3,4,7,11,31,41,35,14246494500,2374415775,2374417160,4351500000,7148715000
651,11,12,16,26,29,44,18,14842451632,2473741970,2473742112,4128350000,6829160000
652,3,13,15,40,41,44,20,15017417625,2502902952,2502904160,3786950000,6403315000
653,5,6,26,27,38,39,1,13733421380,2288903568,2288905484,4449750000,7097040000
654,16,21,26,31,36,43,6,15034411128,2505735207,2505736761,3889400000,6413625000
655,7,37,38,39,40,44,18,14952956625,2492159457,2492160860,3871850000,6408275000
656,3,7,14,16,31,40,39,14660005500,2443334256,2443334983,4188600000,6928785000
657,10,14,19,39,40,43,23,15252865128,2542144228,2542145628,3919800000,6627965000
658,8,19,25,28,32,36,37,14706282375,2451047082,2451047888,4136900000,6820345000
659,7,18,19,27,29,42,45,14702646376,2450441080,2450441280,4251400000,6983945000
660,4,9,23,33,39,44,14,14212725750,2368787664,2368789091,4412350000,7044010000
661,2,3,12,20,27,38,40,13704204376,2284034067,2284035810,4392000000,7134415000
662,5,6,9,11,15,37,26,13517869504,2252978292,2252979907,4424650000,7133795000
663,3,5,8,19,38,42,20,14561709001,2426951520,2426951971,4204600000,6930140000
664,10,20,33,36,41,44,5,15368013380,2561335568,2561336280,3869750000,6600410000
665,5,6,11,17,38,44,13,14572921500,2428820250,2428820570,4361350000,7151025000
666,2,4,6,11,17,28,16,14381406378,2396901065,2396901078,4681550000,7469700000
667,15,17,25,37,42,43,13,15601350751,2600225160,2600226568,4067200000,6841815000
668,12,14,15,24,27,32,3,14955793125,2492632240,2492633352,4470700000,7261445000
669,7,8,20,29,33,38,9,16249039128,2708173208,2708174480,4653900000,7656820000
670,11,18,26,27,40,41,25,14300702628,2383450446,2383451070,4634000000,7419740000
671,7,9,10,13,31,35,24,14889291376,2481548592,2481549266,4518200000,7599815000
672,8,21,28,31,36,45,43,15792705000,2632117516,2632118652,4008350000,6705875000
673,7,10,17,29,33,44,5,14914533000,2485755510,2485755840,4441900000,7253845000
674,9,10,14,25,27,31,11,14164524000,2360754000,2360755254,4482300000,7325155000
675,1,8,11,15,18,45,7,14058196128,2343032705,2343033966,4405900000,7079150000
676,1,8,17,34,39,45,27,15037812000,2506302036,2506302855,4163800000,6859605000
677,12,15,24,36,41,44,42,15368915256,2561485876,2561486571,3991350000,6650575000
678,4,5,6,12,25,37,45,13730941128,2288490194,2288491240,4665250000,7470475000
679,3,5,7,14,26,34,35,14315028000,2385838044,2385839050,4558550000,7465205000
680,4,10,19,29,32,42,30,15547987882,2591331336,2591331930,4322050000,7069900000
681,21,24,27,29,43,44,7,16177973628,2696328972,2696330032,3653100000,6410395000
682,17,23,27,35,38,43,2,16254854252,2709142408,2709143961,4380900000,7324890000
683,6,13,20,27,28,40,15,16174894128,2695815720,2695817696,5898700000,8504820000
684,1,11,15,17,25,39,40,15199341381,2533223590,2533225344,4930350000,8115805000
685,6,7,12,28,38,40,18,16438044381,2739674080,2739675350,4765100000,7880845000
686,7,12,15,24,25,43,13,15500253752,2583375660,2583377388,4551350000,7418650000
687,1,8,10,13,28,42,45,16320175878,2720029322,2720030460,4570200000,7691900000
688,5,15,22,23,34,35,2,17707830750,2951305159,2951306505,4883800000,8053565000
689,7,17,19,30,36,38,34,16252431377,2708738604,2708738712,4514800000,7545365000
690,24,25,33,34,38,39,43,16897614375,2816269096,2816269724,4398500000,7642360000
691,15,27,33,35,43,45,16,17035780500,2839296758,2839297216,4303150000,7277640000
692,3,11,14,15,32,36,44,16108915879,2684819324,2684820960,4388150000,7328545000
693,1,6,11,28,34,42,30,16427638130,2737939688,2737940256,4350850000,7422100000
694,7,15,20,25,33,43,12,15550363880,2591727372,2591727354,5123700000,7909110000
695,4,18,26,33,34,38,14,15952363130,2658727236,2658729109,4771800000,7794425000
696,1,7,16,18,34,38,21,16320544130,2720090692,2720092130,4501000000,7509760000
697,2,5,8,11,33,39,31,15314430380,2552405130,2552405620,4984900000,8078930000
698,3,11,13,21,33,37,18,15368673000,2561445504,2561445648,4898250000,7751820000
699,4,5,8,16,21,29,3,15963291000,2660548500,2660550095,4525200000,7561985000
700,11,23,28,29,30,44,13,16656793504,2776132263,2776133228,4143700000,7070380000
701,3,10,14,16,36,38,35,15831831750,2638638640,2638639500,4095850000,7022110000
702,3,13,16,24,26,29,9,16116005257,2686000904,2686000884,4402150000,7219770000
703,10,28,31,33,41,44,21,16178920500,2696486790,2696487003,4209700000,7082900000
704,1,4,8,23,33,42,45,15460761376,2576793565,2576793828,4751050000,7599660000
705,1,6,17,22,28,45,23,15948826128,2658137692,2658138665,4396550000,7268270000
706,3,4,6,10,28,30,37,15326984252,2554497384,2554497588,4768800000,7656965000
707,2,12,19,24,39,44,35,15866007756,2644334648,2644335278,4714050000,7538235000
708,2,10,16,19,34,45,1,16398208876,2733034824,2733035088,4304550000,7234325000
709,10,18,30,36,39,44,32,16313802750,2718967152,2718967840,4115250000,6929265000
710,3,4,9,24,25,33,10,14477205750,2412867627,2412869030,5102900000,8136145000
711,11,15,24,35,37,45,42,15941893506,2656982284,2656983440,4494900000,7325615000
712,17,20,30,31,33,45,19,16137940500,2689656780,2689657432,4303300000,7247605000
713,2,5,15,18,19,23,44,15432488253,2572081400,2572081965,4396000000,7350625000
714,1,7,22,33,37,40,20,14595922131,2432653696,2432655347,4828800000,7759965000
715,2,7,27,33,41,44,10,15633062628,2605510446,2605511570,4537350000,7515870000
716,2,6,13,16,29,30,21,16305025884,2717504335,2717504328,4431400000,7348650000
717,2,11,19,25,28,32,44,16214602128,2702433730,2702435610,4841800000,7837650000
718,4,11,20,23,32,39,40,15744829888,2624138368,2624139088,5730700000,7976575000
719,4,8,13,19,20,43,26,16916232006,2819372054,2819372580,4995300000,8138920000
720,1,12,29,34,36,37,41,17272785012,2878797506,2878798916,4413000000,7526165000
721,1,28,35,41,43,44,31,18190138880,3031689840,3031690671,4238500000,7321765000
722,12,14,21,30,39,43,45,17461690876,2910281816,2910282488,4245600000,7195390000
723,20,30,33,35,36,44,22,16914922880,2819153840,2819155413,4257050000,7064835000
724,2,8,33,35,37,41,14,17133477756,2855579650,2855581209,4504150000,7644850000
725,6,7,19,21,41,43,38,17371389750,2895231631,2895232685,4417950000,7524535000
726,1,11,21,23,34,44,24,16336216876,2722702864,2722703157,4835900000,7782125000
727,7,8,10,19,21,31,20,15611508388,2601918135,2601919680,4963550000,8000675000
728,3,6,10,30,34,37,36,16217322000,2702887040,2702887992,4734650000,7795310000
729,11,17,21,26,36,45,16,16793002876,2798833835,2798835000,4478000000,7523410000
730,4,10,14,15,18,22,39,16139056880,2689842825,2689843259,4439550000,7508760000
731,2,7,13,25,42,45,39,16383297378,2730549600,2730550248,4804150000,7971290000
732,2,4,5,17,27,32,43,15422894256,2570482395,2570483322,5229150000,8529965000
733,11,24,32,33,35,40,13,16066900500,2677816794,2677817824,5068450000,8169760000
734,6,16,37,38,41,45,18,17544559500,2924093268,2924093706,4625700000,7710345000
735,5,10,13,27,37,41,4,18472315880,3078719350,3078719878,5350650000,8763700000
736,2,11,17,18,21,27,6,16986811125,2831135220,2831136750,5367850000,8738170000
737,13,15,18,24,27,41,11,17132244000,2855374032,2855374314,4709150000,7835830000
738,23,27,28,38,42,43,36,17976102001,2996017008,2996017600,4402500000,7513425000
739,7,22,29,33,34,35,30,18976489128,3162748230,3162748968,5099150000,8598695000
740,4,8,9,16,17,19,31,16864736256,2810789385,2810790596,5786100000,9320845000
741,5,21,27,34,44,45,16,18261575628,3043595940,3043596833,4750350000,8097175000
742,8,10,13,36,37,40,6,17789037008,2964839504,2964839820,4917400000,8292780000
743,15,19,21,34,41,44,10,18260487000,3043414510,3043414514,4594300000,7776810000
744,10,15,18,21,34,41,43,17331173625,2888528974,2888531506,5461450000,8183965000
745,1,2,3,9,12,23,10,14936459640,2489410000,2489412224,7095900000,9776380000
746,3,12,33,36,42,45,25,18347613381,3057935566,3057936336,4709850000,7946455000
747,7,9,12,14,23,28,17,17128931256,2854821908,2854822032,5265350000,8565015000
748,3,10,13,22,31,32,29,17354218878,2892369862,2892371014,4972400000,8263780000
749,12,14,24,26,34,45,41,17551357135,2925226240,2925227010,4778650000,7945985000
750,1,2,15,19,24,36,12,17654730002,2942455032,2942455326,4656750000,7927660000
751,3,4,16,20,28,44,17,16783744880,2797290843,2797292030,5131600000,8257190000
752,4,16,20,33,40,43,7,16833229506,2805538275,2805538776,5123850000,8232255000
753,2,17,19,24,37,41,3,16266630378,2711105078,2711106342,4878300000,7890360000
754,2,8,17,24,29,31,32,17137710000,2856285000,2856285632,4663950000,7868695000
755,13,14,26,28,30,36,37,17715418128,2952569718,2952570105,4487250000,7542510000
756,10,14,16,18,27,28,4,17072173500,2845362293,2845362636,4740000000,7993575000
757,6,7,11,17,33,44,1,15536637018,2589439524,2589440461,5867650000,8943335000
758,5,9,12,30,39,43,24,16631759632,2771959995,2771960170,5306050000,8400400000
759,9,33,36,40,42,43,32,18196023000,3032670520,3032670930,4427150000,7627590000
760,10,22,27,31,42,43,12,18026395128,3004399215,3004400718,4461050000,7604155000
761,4,7,11,24,42,45,30,16749113626,2791518964,2791519062,5075150000,8300650000
762,1,3,12,21,26,41,16,16314320630,2719053488,2719053484,5170300000,8356720000
763,3,8,16,32,34,43,10,17105040000,2850840000,2850840114,4708800000,7810530000
764,7,22,24,31,34,36,15,17219828255,2869971412,2869971624,4544800000,7654895000
765,1,3,8,12,42,43,33,16638213750,2773035648,2773035699,5082650000,8219245000
766,9,30,34,35,39,41,21,17389098376,2898183072,2898183324,4271100000,7293820000
767,5,15,20,31,34,42,22,17456530875,2909421846,2909422680,4621850000,7745575000
768,7,27,29,30,38,44,4,17726439380,2954406613,2954408009,4656300000,7861935000
769,5,7,11,16,41,45,4,17376840378,2896140115,2896141554,4963600000,8303995000
770,1,9,12,23,39,43,34,17304794632,2884132500,2884134364,5422500000,8587630000
771,6,10,17,18,21,29,30,17450579628,2908429986,2908431136,5100650000,8404880000
772,5,6,11,14,21,41,32,17696088380,2949348081,2949349864,5151150000,8441750000
773,8,12,19,21,31,35,44,17703433880,2950572346,2950573734,5223700000,8452020000
774,12,15,18,28,34,42,9,18806936632,3134489460,3134490000,5076200000,8521395000
775,11,12,29,33,38,42,17,17352188250,2892031407,2892031848,4564850000,7696625000
776,8,9,18,21,28,40,20,17903055751,2983842650,2983843176,5104050000,8438250000
777,6,12,17,21,34,37,18,17502828756,2917138158,2917138438,5596900000,8833175000
778,6,21,35,36,37,41,11,18792208500,3132034796,3132035049,4606300000,7875225000
779,6,12,19,24,34,41,4,16804802256,2800800420,2800801934,5723200000,8757235000
780,15,17,19,21,27,45,16,18342721507,3057120270,3057120392,4631500000,8027580000
781,11,16,18,19,24,39,43,16946023878,2824337360,2824338587,5147950000,8498930000
782,6,18,31,34,38,45,20,17518388625,2919731444,2919732309,4841050000,7928085000
783,14,15,16,17,38,45,36,18415858500,3069309780,3069311049,4544950000,7663200000
784,3,10,23,24,31,39,22,17178102000,2863017039,2863018042,5754450000,8497105000
785,4,6,15,25,26,33,40,17319736128,2886622695,2886623460,5003100000,8391200000
786,12,15,16,20,24,30,38,18205461000,3034243584,3034245120,5150000000,8541130000
787,5,6,13,16,27,28,9,18552649878,3092108325,3092108881,5742100000,9317995000
788,2,10,11,19,35,39,29,18219177002,3036529510,3036531688,5625200000,9143505000
789,2,6,7,12,19,45,38,17114652375,2852442110,2852442701,5904450000,9344315000
790,3,8,19,27,30,41,12,18568260384,3094710067,3094712298,5666800000,9064960000
791,2,10,12,31,33,42,32,17543146502,2923857750,2923857790,5146550000,8565510000
792,2,7,19,25,29,36,16,18590157376,3098359615,3098360738,4959250000,8423375000
793,10,15,21,35,38,43,31,18750733875,3125122354,3125123982,4910800000,8176960000
794,6,7,18,19,30,38,13,18556582128,3092763690,3092764917,5840450000,9388230000
795,3,10,13,26,34,38,36,18864747000,3144124532,3144125991,5552150000,9125525000
796,1,21,26,36,40,41,5,19344432380,3224072104,3224073851,4835050000,8215345000
797,5,22,31,32,39,45,36,19176225000,3196037502,3196037788,4895000000,8206670000
798,2,10,14,22,32,36,41,18975543377,3162590580,3162591396,4949400000,8269255000
799,12,17,23,34,42,45,33,18264272250,3044045424,3044046354,5375950000,8626180000
800,1,4,10,12,28,45,26,17954708255,2992451418,2992453385,5547800000,9009620000
801,17,25,28,37,43,44,2,18054293256,3009048909,3009050722,4850300000,8094705000
802,10,11,12,18,24,42,27,17327167888,2887861336,2887861707,5399000000,9071500000
803,5,9,14,26,30,43,2,18319051125,3053175200,3053175546,5120650000,8289345000
804,1,10,13,26,32,36,9,17951961753,2991993655,2991994880,5045350000,8297215000
805,3,12,13,18,31,32,42,17064247876,2844041321,2844042725,5280100000,8500560000
806,14,20,23,31,37,38,27,18485326125,3080887734,3080888250,4559000000,7809190000
807,6,10,18,25,34,35,33,17063636254,2843939417,2843940435,5415000000,8749275000
808,15,21,31,32,41,43,24,18525723000,3087620510,3087620982,4765950000,7988805000
809,6,11,15,17,23,40,39,17528236500,2921372776,2921374405,5217500000,8518570000
810,5,10,13,21,39,43,11,17852784376,2975464064,2975464225,5030400000,8360065000
811,8,11,19,21,36,45,25,17669037379,2944839583,2944841607,5207750000,8518940000
812,1,3,12,14,16,43,10,17687728500,2947954768,2947954880,5024900000,8465370000
813,11,30,34,35,42,44,27,18367052628,3061175461,3061177200,4466150000,7741920000
814,2,21,28,38,42,45,30,18403152378,3067192076,3067193727,4691850000,7928885000
815,17,21,25,26,27,36,4,18058987506,3009831279,3009832813,4648850000,7980700000
816,12,18,19,29,31,39,7,17024863504,2837477269,2837477808,5120100000,8378995000
817,3,9,12,13,25,43,34,16816296006,2802716046,2802716972,5263800000,8590855000
818,14,15,25,28,29,30,3,17950456134,2991742689,2991743145,4510250000,7452485000
819,16,25,33,38,40,45,15,18161743880,3026957360,3026958095,4883350000,8190445000
820,10,21,22,30,35,42,6,18509254128,3084875700,3084877110,4971650000,8221630000
821,1,12,13,24,29,44,16,18426183384,3071030600,3071031600,5054100000,8436775000
822,9,18,20,24,27,36,12,17792695875,2965449386,2965449621,5439450000,8677825000
823,12,18,24,26,39,40,15,18088595253,3014765912,3014766256,5603250000,8978685000
824,7,9,24,29,34,38,26,18849698250,3141616422,3141617076,5267950000,8727830000
825,8,15,21,31,33,38,42,19904526756,3317421156,3317421185,5653500000,9252420000
826,13,16,24,25,33,36,42,18676728756,3112788145,3112789608,5431300000,8775765000
827,5,11,12,29,33,44,14,18097505625,3016250958,3016252562,5308200000,8806855000
828,4,7,13,29,31,39,18,18917417636,3152902988,3152903280,5032200000,8520990000
829,4,5,31,35,43,45,29,19557205128,3259534230,3259534223,4733950000,8189180000
830,5,6,16,18,37,38,17,18544758750,3090793200,3090794616,5310300000,8820355000
831,3,10,16,19,31,39,9,17771236128,2961872690,2961872760,5866600000,9249795000
832,13,14,19,26,40,43,30,18793841256,3132306900,3132307750,5115600000,8531895000
833,12,18,30,39,41,42,19,18850538256,3141756419,3141756555,5157600000,8577550000
834,6,8,18,35,42,43,3,18597630381,3099605068,3099606468,4956600000,8217455000
835,9,10,13,28,38,45,35,18505216875,3084202838,3084203514,5338150000,8835445000
836,1,9,11,14,26,28,19,17609811380,2934968586,2934969900,5192300000,8596300000
837,2,25,28,30,33,45,6,18866694750,3144449131,3144450176,4866700000,8284795000
838,9,14,17,33,36,38,20,19068665250,3178110900,3178112040,5394850000,8887505000
839,3,9,11,12,13,19,35,17672913752,2945485632,2945486232,6311350000,9734620000
840,2,4,11,28,29,43,27,20429617880,3404936358,3404937900,5529300000,9260095000
841,5,11,14,30,33,38,24,18973627138,3162271200,3162272610,5982400000,9509825000
842,14,26,32,36,39,42,38,20354750250,3392458398,3392459654,5159500000,8679555000
843,19,21,30,33,34,42,4,20064850500,3344141788,3344142802,5285850000,8889765000
844,7,8,13,15,33,45,18,20933343756,3488890679,3488892480,6003900000,9987780000
845,1,16,29,33,40,45,6,20803389002,3467231544,3467233096,5289500000,8914665000
846,5,18,30,41,43,45,13,20759497135,3459916197,3459916329,5300450000,8988640000
847,12,16,26,28,30,42,22,20166773256,3361128880,3361130703,5716200000,9286025000
848,1,2,16,22,38,39,34,21081066006,3513511008,3513511749,5192250000,8961295000
849,5,13,17,29,34,39,3,19690299011,3281716536,3281716656,5656250000,9256855000
850,16,20,24,28,36,39,5,20265527250,3377587895,3377588662,5079550000,8636835000
851,14,18,22,26,31,44,40,19869538504,3311589750,3311589897,5306600000,8750240000
852,11,17,28,30,33,35,9,19206173628,3201028984,3201030264,5742500000,9384665000
853,2,8,23,26,27,44,13,20195047502,3365841330,3365842380,5257900000,8937555000
854,20,25,31,32,36,43,3,20530240500,3421706772,3421708040,4957600000,8580415000
855,8,15,17,19,43,44,7,20425594500,3404265796,3404267508,5126600000,8826640000
856,10,24,40,41,43,44,17,19889637750,3314939643,3314941058,5226850000,8501845000
857,6,10,16,28,34,38,43,19273731375,3212288572,3212288838,5598550000,9169700000
858,9,13,32,38,39,43,23,19821127131,3303521208,3303522425,5308800000,8946475000
859,8,22,35,38,39,41,24,20393202379,3398867103,3398868210,4886450000,8394725000
860,4,8,18,25,27,32,42,18798998250,3133166404,3133167687,6443350000,9414655000
861,11,17,19,21,22,25,24,19488435376,3248072620,3248073744,5432200000,9099495000
862,10,34,38,40,42,43,32,19718304381,3286384101,3286384590,5238250000,8775180000
863,16,21,28,35,39,43,12,19973501254,3328916928,3328917408,5247450000,8765485000
864,3,7,10,13,25,36,32,18882090007,3147015040,3147016215,6145650000,9788375000
865,3,15,22,32,33,45,2,20172478885,3362079864,3362079924,5231300000,8746170000
866,9,15,29,34,37,39,12,20163681000,3360613516,3360615280,5245950000,8850085000
867,14,17,19,22,24,40,41,19668776250,3278129394,3278129550,5475800000,9102760000
868,12,17,28,41,43,44,25,19402825500,3233804285,3233806096,5456650000,8947455000
869,2,6,20,27,37,39,4,19225825880,3204304320,3204305520,5428100000,9071660000
870,21,25,30,32,40,42,31,19288429880,3214738320,3214740207,5100000000,8526425000
871,2,6,12,26,30,34,38,19026499506,3171083292,3171085394,5433300000,8961785000
872,2,4,30,32,33,43,29,20203289264,3367214904,3367216638,4984050000,8579490000
873,3,5,12,13,33,39,38,18745532250,3124255376,3124255500,6184200000,10009550000
874,1,15,19,23,28,42,32,20108230506,3351371772,3351373760,5532750000,9151345000
875,19,22,30,34,39,44,36,19823254136,3303875718,3303876798,5253550000,8633085000
876,5,16,21,26,34,42,24,20722499264,3453749906,3453752058,5630950000,9283235000
877,5,17,18,22,23,43,12,20599286256,3433214400,3433214939,5490300000,9336350000
878,2,6,11,16,25,31,3,19247961000,3207993540,3207993699,6456950000,9970940000
879,1,4,10,14,15,35,20,19238167878,3206361389,3206362986,6174850000,9761385000
880,7,17,19,23,24,45,38,19864673255,3310778900,3310780044,5749700000,9695320000
881,4,18,20,26,27,32,9,20025698256,3337616390,3337616458,5847600000,9699245000
882,18,34,39,43,44,45,23,20636352000,3439392000,3439393212,5461300000,9199365000
883,9,18,32,33,37,44,22,20407792875,3401298875,3401300700,5980650000,9621045000
884,4,14,23,28,37,45,17,21588927384,3598154614,3598155966,5403800000,9088270000
885,1,3,24,27,39,45,31,20069823384,3344970608,3344972623,5591600000,9346795000
886,19,23,28,37,42,45,2,20822506502,3470417760,3470418740,5488300000,8841405000
887,8,14,17,27,36,45,10,20282149504,3380358300,3380359668,5735950000,9429620000
888,3,7,12,31,34,38,32,18962873632,3160478960,3160479542,6151250000,9953575000
889,3,13,29,38,39,42,26,21089869500,3514978260,3514979594,5709900000,9537385000
890,1,4,14,18,29,37,6,21019375503,3503229290,3503231424,5742950000,9577965000
891,9,13,28,31,39,41,19,21578717629,3596453014,3596455121,6106600000,9993115000
892,4,9,17,18,26,42,36,21794296888,3632382858,3632384322,6707750000,10778745000
893,1,15,17,23,25,41,10,21396902625,3566150474,3566152360,5803100000,9498480000
894,19,32,37,40,41,43,45,21401423631,3566903984,3566905524,5837450000,9859910000
895,16,26,31,38,39,41,23,23136950628,3856158478,3856160000,6702950000,10928910000
896,5,12,25,26,38,45,23,21372554252,3562092386,3562093458,6403400000,10330860000
897,6,7,12,22,26,36,29,21058992760,3509832152,3509832700,6053800000,9983280000
898,18,21,28,35,37,42,17,21114505880,3519084352,3519087120,6852550000,10028695000
899,8,19,20,21,33,39,37,20156136378,3359356081,3359357934,6095000000,9968825000
900,7,13,16,18,35,38,14,20099108250,3349851411,3349851750,5656600000,9364275000
901,5,18,20,23,30,34,21,20411772003,3401962051,3401961996,5722550000,9453735000
902,7,19,23,24,36,39,30,21051127877,3508521330,3508522452,5956300000,9726520000
903,2,15,16,21,22,28,45,21899568756,3649928170,3649930308,5599050000,9514105000
904,2,6,8,26,43,45,11,21744622504,3624103836,3624105087,5781300000,9694980000
